file_id,label,activity_class,teff,logg,star_mass_msun,star_radius_rsun,rotation_period_days,inclination_deg,sigma_ppm,tau_days,spot_enable,spot_count,spot_radius_deg,spot_contrast,spot_lifetime_days,spot_latitude_deg,spot_longitude_deg,spot_domega,flare_enable,flare_mean_period_days,flare_amplitude_ppm,planet_present,planet_period_days,planet_radius_rjup,planet_radius_earth,planet_sma_au,transit_depth_ppm,seed
0000000156,0,mild,5610.7,4.431,0.9558749736601384,0.9829882894125938,26.04,70.88,6.89,1.557,1,1,1.82,0.786,18.0,2.3,354.46,0.193,1,28.2,16.0,0,,,,,,608448275
0000000139,0,mild,6263.9,4.234,1.0847306686388336,1.3159838066965908,29.73,16.19,25.46,1.729,1,2,1.15,0.713,11.2,0.15,112.29,0.166,1,55.15,24.2,0,,,,,,1594147237
0000000474,1,strong,5275.2,4.223,1.1936723016662756,1.3867356520686447,20.57,55.21,42.85,3.388,1,3,2.243,0.511,20.5,0.21,170.69,0.1,1,1.305,1145.9,0,,,,,,583861929
0000001071,2,mild,6044.1,4.203,1.0706736837320667,1.34699781423134,27.86,52.83,20.51,2.008,1,2,1.34,0.67,11.2,1.84,87.52,0.162,1,32.52,15.0,1,35.2746,0.13601,1.4961099999999998,0.21534,102.87451041735768,1268033570
0000000531,1,strong,5263.0,4.223,1.1936723016662756,1.3863982481318544,9.47,39.31,111.75,3.175,1,5,2.226,0.529,8.3,3.2,154.42,0.101,1,2.496,130.2,0,,,,,,1678686036
0000000609,1,strong,5686.8,4.379,0.9019898648510197,1.015910976124226,8.44,51.99,74.67,4.001,1,5,2.28,0.497,7.0,-0.78,167.35,0.105,1,4.079,229.5,0,,,,,,538814974
0000001466,3,strong,6286.6,4.376,1.1198731309057504,1.1347601463084436,19.89,42.49,107.18,1.387,1,5,2.298,0.537,25.3,1.53,253.52,0.116,1,1.46,180.8,1,5.7811,0.16989,1.8687900000000002,0.06546,226.16602526183723,1814547766
0000001354,3,strong,6297.6,4.233,1.1433014390836949,1.3552841084610352,13.88,38.35,103.69,2.279,1,5,2.09,0.499,13.3,-9.84,144.4,0.077,1,3.227,155.6,1,16.5577,0.16306,1.79366,0.13294,146.0609315513006,1996212972
0000001462,3,strong,6246.0,4.512,1.0636451912786833,0.998001423223508,13.14,27.49,44.72,3.8,1,2,2.49,0.55,12.7,20.05,179.0,0.074,1,1.655,281.3,1,11.6485,0.12515,1.3766500000000002,0.10266,158.67162475091746,857810741
0000001414,3,strong,6236.7,4.286,1.108158976816778,1.2535828800503592,21.97,30.58,105.84,2.547,1,2,2.1,0.523,20.4,12.03,183.74,0.081,1,2.333,773.1,1,42.2884,0.12693,1.3962299999999999,0.24582,103.44805686420558,14330767
0000000732,1,strong,5720.6,4.268,0.9769604510202645,1.2011206212698458,21.52,36.76,26.24,2.937,1,5,2.254,0.486,23.4,6.01,184.36,0.105,1,1.519,101.4,0,,,,,,1453388933
0000000335,0,mild,6243.2,4.54,1.0636451912786833,0.9974886688805211,26.88,28.08,9.87,0.595,1,1,1.09,0.787,17.2,18.72,154.35,0.165,1,29.35,23.5,0,,,,,,310207018
0000001094,2,mild,5647.6,4.318,0.9254181730288105,1.10397290210206,27.41,48.42,21.32,1.458,1,1,0.58,0.78,16.9,16.53,194.94,0.205,1,22.15,38.2,1,9.2624,0.09255,1.01805,0.08411,70.91463983338349,1862282638
0000000557,1,strong,6035.9,4.279,1.1878152246217895,1.3072227282326787,19.21,33.38,108.63,2.181,1,2,2.505,0.497,20.0,22.59,350.81,0.104,1,1.966,105.8,0,,,,,,1250547138
0000001368,3,strong,6229.5,4.323,1.108158976816778,1.1999864521726846,17.37,82.43,34.12,4.619,1,4,2.485,0.513,21.2,-16.88,300.77,0.098,1,1.275,141.5,1,8.6438,0.21439,2.3582899999999998,0.0853,322.07442856455805,311664293
0000001178,3,strong,5412.4,4.539,0.9371323271177827,0.8610475123042713,16.01,34.23,30.13,2.685,1,4,2.188,0.535,16.8,-4.43,73.48,0.115,1,2.736,112.2,1,15.5667,0.15115,1.6626500000000002,0.1194,310.9295172207266,1030131096
0000000700,1,strong,6172.3,4.313,1.1761010705328172,1.2602055301032309,17.87,36.1,83.81,2.344,1,2,2.585,0.557,22.9,-26.82,165.55,0.097,1,2.935,241.4,0,,,,,,1710277981
0000001489,3,strong,6360.8,4.254,1.0964448227278059,1.2972273121695113,19.85,55.0,64.14,1.554,1,4,2.333,0.52,17.1,0.07,319.61,0.097,1,1.352,136.4,1,9.4464,0.12474,1.3721400000000001,0.09018,93.29947369823465,411415745
0000000240,0,mild,6107.8,4.402,1.140958608265676,1.1110805778139055,30.8,43.68,7.24,1.963,1,3,1.26,0.743,15.8,-9.31,229.19,0.186,1,22.74,28.4,0,,,,,,883941566
0000000707,1,strong,6303.9,4.208,1.1362729466305381,1.388735080421414,9.38,71.46,79.15,2.939,1,3,2.08,0.499,7.7,12.0,190.87,0.098,1,1.298,134.2,0,,,,,,1422559491
0000001017,2,mild,5614.3,4.431,0.9558749736601384,0.9829882894125938,31.64,74.69,17.13,2.238,1,3,1.507,0.692,10.1,10.88,216.25,0.196,1,39.0,31.6,1,4.6758,0.15787,1.7365700000000002,0.05391,260.2569956614477,644759607
0000000654,1,strong,6197.3,4.208,1.108158976816778,1.3718559962417827,18.72,37.61,59.61,3.661,1,3,2.547,0.47,15.5,7.8,24.94,0.13,1,1.297,318.2,0,,,,,,98741281
0000001217,3,strong,5990.3,4.48,1.0613023604607905,0.9814536187718215,14.77,69.5,26.3,2.665,1,4,2.325,0.566,15.9,-16.14,171.8,0.102,1,2.671,122.4,1,28.009,0.10914,1.20054,0.18411,124.77518421678064,931922395
0000000089,0,mild,6312.0,4.29,1.1198731309057504,1.254064184969093,30.39,32.91,38.96,0.801,1,1,1.51,0.681,7.4,10.15,102.64,0.182,1,31.82,53.4,0,,,,,,1014618759
0000000005,0,mild,5952.8,4.404,0.9722747893846996,1.023010730345238,29.75,53.94,5.96,1.332,1,1,1.24,0.679,8.5,3.51,61.41,0.133,1,72.11,29.6,0,,,,,,570951394
0000000464,1,strong,5340.8,4.505,0.9031612802598041,0.8720501675034124,12.58,47.5,138.76,2.261,1,2,2.42,0.468,17.4,9.69,190.91,0.119,1,2.875,206.6,0,,,,,,1623815292
0000000375,1,strong,5737.5,4.271,0.9886746051092608,1.2044025333495403,8.31,77.99,144.95,2.037,1,4,2.215,0.577,7.8,-2.04,177.33,0.098,1,5.48,257.6,0,,,,,,843658604
0000001162,3,strong,6385.6,4.429,1.194843717075173,1.1297978804835545,17.7,72.41,40.89,4.275,1,4,2.49,0.524,17.5,8.09,148.32,0.086,1,4.83,533.6,1,21.9844,0.18753,2.06283,0.16297,277.99685202831216,1946746866
0000001127,3,strong,5306.0,4.3,1.0847306686388336,1.2206223391522184,16.7,50.48,38.94,2.924,1,5,2.09,0.542,15.7,2.15,160.25,0.105,1,1.916,129.5,1,6.7253,0.35199,3.8718900000000005,0.07165,839.069442555009,1051865050
0000000991,2,mild,5802.9,4.493,0.9324466654821938,0.9057104765455143,22.24,35.4,15.04,1.4,1,1,1.88,0.77,16.6,-4.95,272.45,0.203,1,23.25,54.6,1,21.7385,0.10061,1.10671,0.14892,124.50976042368482,1994830356
0000000341,0,mild,5361.0,4.203,1.1936723016662756,1.3901488364083943,26.51,61.91,6.02,1.216,1,1,1.87,0.778,18.3,-13.84,17.41,0.213,1,49.51,33.0,0,,,,,,442577436
0000000617,1,strong,5306.6,4.534,0.9031612802598041,0.8515240997642207,9.41,18.51,46.56,3.521,1,3,2.087,0.523,8.8,1.37,218.08,0.097,1,3.113,133.3,0,,,,,,671835478
0000001245,3,strong,5755.5,4.475,1.0097600824694108,0.9638661476404444,15.72,65.54,124.8,4.572,1,4,2.118,0.495,13.9,0.9,154.63,0.09,1,1.291,125.8,1,4.5467,0.12024,1.32264,0.05389,157.02339476077964,224428261
0000000268,0,mild,5773.3,4.413,0.9441608195711662,0.9980077810330119,22.65,15.68,22.0,1.062,1,1,0.84,0.761,17.6,-18.32,93.8,0.184,1,24.9,52.9,0,,,,,,164816480
0000000366,0,mild,5812.3,4.497,0.9957030975626441,0.9318897989674242,21.31,26.78,5.47,1.774,1,1,1.29,0.623,14.2,13.56,345.01,0.237,1,69.94,24.1,0,,,,,,306852194
0000000425,1,strong,6121.3,4.309,1.1058161459989835,1.2191526415548586,13.34,67.85,77.24,1.222,1,5,2.478,0.523,9.8,-3.28,251.98,0.089,1,2.694,452.8,0,,,,,,460526819
0000001150,3,strong,6082.4,4.443,1.091759161092217,1.0365913526559059,15.53,50.27,50.02,4.558,1,5,2.386,0.595,19.5,-1.51,189.88,0.099,1,2.27,242.3,1,28.6961,0.16896,1.85856,0.18888,268.07265812357946,760052660
0000001399,3,strong,5970.3,4.351,1.0894163302746342,1.1533855362753775,13.35,58.81,34.72,1.272,1,5,2.124,0.531,15.0,13.6,159.31,0.107,1,4.3,1140.1,1,21.8616,0.15548,1.71028,0.15744,183.35803419181627,1387735462
0000000534,1,strong,6323.7,4.403,1.129244454176928,1.1057689192933688,16.56,82.05,63.11,3.218,1,4,2.143,0.492,17.1,-2.73,201.24,0.093,1,5.618,127.2,0,,,,,,464815161
0000000648,1,strong,5862.8,4.449,1.0027315900160276,0.9871311346900882,8.19,86.96,98.02,3.606,1,3,2.373,0.508,9.1,-11.84,116.11,0.097,1,2.073,362.5,0,,,,,,1991602208
0000001320,3,strong,6036.1,4.326,1.0472453755541222,1.1606524385355783,13.2,26.17,54.65,3.544,1,4,2.38,0.464,11.1,-2.39,180.31,0.092,1,2.151,208.3,1,47.534,0.12331,1.3564100000000001,0.26079,113.89170676843122,1313293084
0000001287,3,strong,5910.2,4.42,1.0074172516516164,1.0239931259881472,10.76,8.69,26.42,4.377,1,3,1.85,0.491,10.5,-4.12,182.6,0.08,1,4.132,667.9,1,4.0185,0.27991,3.07901,0.04959,753.9501434147317,94759789
0000000037,0,mild,5913.5,4.303,1.0800450070032448,1.212495554469449,29.95,58.79,28.46,0.536,1,2,1.185,0.764,13.3,10.74,146.78,0.209,1,40.82,15.2,0,,,,,,270639508
0000000788,2,mild,5615.8,4.389,0.9371323271177827,1.0230126078697175,23.89,69.91,38.77,1.371,1,3,1.3,0.749,11.5,-7.22,196.56,0.191,1,30.29,16.2,1,17.3638,0.19231,2.1154100000000002,0.12842,356.5674093799069,656808116
0000001311,3,strong,5491.3,4.251,1.1690725780794338,1.3289237738254556,19.78,87.02,67.46,1.735,1,3,2.243,0.485,21.1,-6.4,318.68,0.106,1,1.258,474.0,1,23.4838,0.09386,1.03246,0.16907,50.33392994023628,908054026
0000000851,2,mild,5261.0,4.266,1.1690725780794338,1.3146634695028483,33.67,85.47,9.64,1.288,1,1,1.45,0.753,25.3,-8.97,25.55,0.193,1,28.92,31.6,1,8.9464,0.22444,2.46884,0.08885,294.08387448737204,879555560
0000000259,0,mild,5702.2,4.205,1.1831295629862006,1.422558615246342,27.93,78.78,6.55,0.92,1,3,1.187,0.729,17.0,-7.29,243.72,0.211,1,35.83,15.2,0,,,,,,1527732424
0000001226,3,strong,5687.9,4.223,1.194843717075173,1.3992943221597967,9.15,52.73,137.23,1.619,1,3,2.25,0.552,7.3,7.59,138.58,0.066,1,5.866,186.1,1,27.0093,0.15662,1.72282,0.18695,126.40847080359465,1969413749
0000001171,3,strong,5631.7,4.425,0.9066755264864548,0.9651213587734175,14.34,67.9,36.34,2.578,1,3,2.44,0.531,14.7,-1.09,175.2,0.093,1,2.647,860.7,1,16.0308,0.20344,2.2378400000000003,0.12043,448.3412750656731,1839775455
0000000804,2,mild,5372.2,4.462,0.9066755264864548,0.9238757335910341,21.91,46.49,40.0,0.685,1,3,1.637,0.656,10.6,0.44,284.57,0.179,1,41.26,19.4,1,27.3178,0.14856,1.63416,0.17181,260.901480398914,2007005714
0000001378,3,strong,6156.2,4.325,1.140958608265676,1.2164978577072947,9.12,77.39,143.4,2.974,1,3,2.117,0.583,7.4,-1.27,95.94,0.115,1,1.314,819.2,1,7.8186,0.22122,2.43342,0.08056,333.6767610496562,1362249751
0000000583,1,strong,5872.8,4.279,1.108158976816778,1.2651359327139582,10.86,56.23,105.5,1.305,1,3,2.29,0.486,11.3,-0.32,86.47,0.109,1,4.7,586.5,0,,,,,,240573575
0000000024,0,mild,5450.9,4.384,1.0121029132872053,1.0658026847919673,22.46,32.82,7.06,2.173,1,3,1.27,0.718,11.9,-5.48,139.19,0.159,1,39.63,16.2,0,,,,,,716461466
0000000510,1,strong,6172.1,4.357,1.030845559829561,1.113585428544172,11.9,49.94,111.89,3.764,1,4,2.188,0.486,9.5,17.95,152.62,0.084,1,5.646,179.0,0,,,,,,1024035505
0000000783,2,mild,5334.9,4.456,0.9066755264864548,0.9292294737245288,29.28,61.13,17.44,1.376,1,1,0.6,0.79,13.2,-4.97,355.64,0.184,1,60.31,16.3,1,27.9562,0.35468,3.90148,0.17448,1470.0338281194379,1653513830
0000001288,3,strong,6243.0,4.467,1.1093303922256754,1.036031135945384,16.45,66.76,36.71,2.848,1,2,2.43,0.441,13.1,-0.62,196.28,0.088,1,2.237,1220.6,1,40.4501,0.30396,3.34356,0.23873,868.534629266666,296699642
0000001184,3,strong,5472.1,4.407,0.9418179887533715,1.0069576008015118,20.84,24.15,25.43,3.403,1,2,2.715,0.484,22.1,18.62,107.15,0.133,1,3.48,240.5,1,6.0945,0.12146,1.33606,0.06401,146.80608829665772,147092535
0000000858,2,mild,6338.1,4.393,1.129244454176928,1.1206003915295086,33.56,83.74,27.22,1.176,1,3,1.147,0.664,17.8,-4.46,197.72,0.166,1,37.31,21.0,1,4.1541,0.17694,1.9463399999999997,0.05266,251.5650986469404,709315847
0000000446,1,strong,5677.2,4.223,1.194843717075173,1.3954401755357517,14.78,66.05,54.39,1.788,1,5,2.546,0.504,18.2,-20.34,228.95,0.096,1,2.676,371.1,0,,,,,,1436266336
0000000389,1,strong,6286.7,4.344,1.0847306686388336,1.1604831887183549,20.11,62.71,62.19,3.068,1,2,1.99,0.449,24.9,-10.09,154.53,0.066,1,1.973,277.1,0,,,,,,1422047542
0000000346,0,mild,6335.9,4.334,1.1433014390836949,1.2051185965668947,29.73,23.65,38.06,1.602,1,1,1.3,0.63,8.0,15.37,241.66,0.121,1,30.24,18.5,0,,,,,,432036405
0000001376,3,strong,5809.8,4.473,1.1011304843633947,1.0064711453548494,19.29,70.03,78.29,1.009,1,5,2.382,0.556,21.0,11.24,125.06,0.093,1,1.695,147.1,1,4.8346,0.18788,2.06668,0.05778,351.60766014407346,613364752
0000000619,1,strong,5883.7,4.262,1.0437311293274305,1.2502730045770207,15.95,62.72,37.44,2.702,1,5,2.088,0.554,14.7,-2.09,172.25,0.102,1,3.656,217.6,0,,,,,,127043251
0000000580,1,strong,5434.2,4.389,0.948846481206755,1.0276374434469921,14.45,78.55,137.77,1.353,1,4,2.63,0.501,16.2,2.09,310.62,0.107,1,3.243,221.9,0,,,,,,215800709
0000000904,2,mild,6114.3,4.225,1.1901580554395839,1.3930146655174167,29.64,72.59,20.92,0.947,1,2,1.36,0.703,20.8,-15.79,103.68,0.168,1,67.37,35.6,1,39.7649,0.30513,3.35643,0.24162,484.12590620062593,2076397281
0000000387,1,strong,5227.1,4.291,1.1878152246217895,1.2880345879225326,16.7,10.22,33.11,3.336,1,3,2.05,0.517,19.7,-1.43,156.59,0.085,1,2.614,105.0,0,,,,,,16028432
0000000219,0,mild,5425.0,4.368,1.0238170673761682,1.0974561851322577,32.64,47.28,24.18,1.374,1,1,0.57,0.703,22.5,-3.66,214.09,0.215,1,36.62,29.5,0,,,,,,959025717
0000000263,0,mild,5371.4,4.373,0.9863317742915458,1.068000184326068,23.6,30.37,5.58,0.66,1,3,1.163,0.723,14.1,-2.33,147.71,0.2,1,79.51,96.9,0,,,,,,1923441155
0000000215,0,mild,5934.3,4.515,1.016788574922794,0.9314673116172069,28.5,76.36,7.48,1.19,1,2,0.935,0.664,16.4,-2.55,184.05,0.172,1,31.01,67.8,0,,,,,,1583021322
0000000273,0,mild,5290.3,4.434,0.9207325113932215,0.9674053847264289,24.63,80.81,5.15,0.811,1,2,1.335,0.717,7.0,5.64,286.17,0.205,1,27.17,41.9,0,,,,,,1487651044
0000000000,0,mild,5726.7,4.501,0.9781318664291857,0.9190898795385184,30.46,81.16,6.08,2.451,1,3,1.62,0.7,12.4,5.11,269.99,0.202,1,26.19,24.9,0,,,,,,191664964
0000000028,0,mild,6055.9,4.471,1.030845559829561,0.9688073544177326,32.98,48.01,23.27,2.102,1,1,0.85,0.732,23.6,0.59,243.82,0.121,1,20.84,22.8,0,,,,,,2000519686
0000001183,3,strong,5249.0,4.336,1.0905877456833197,1.1768055031022377,11.28,58.16,62.51,2.838,1,2,1.685,0.511,10.2,-3.19,36.52,0.124,1,2.116,1035.7,1,13.6222,0.12772,1.40492,0.1149,118.85249982225197,1531117248
0000001084,2,mild,5407.7,4.455,0.9019898648510197,0.9309159474976652,28.88,53.5,12.87,1.617,1,1,1.11,0.642,12.9,14.31,189.78,0.181,1,70.51,84.6,1,6.9621,0.28969,3.18659,0.06894,977.115604907844,921977892
0000001107,2,mild,5260.4,4.319,1.0812164224121417,1.1886224707091904,27.22,62.65,18.37,2.172,1,1,1.49,0.647,18.4,-18.11,28.75,0.241,1,59.59,59.6,1,26.1099,0.13484,1.48324,0.17679,129.85225541754795,1526186561
0000000111,0,mild,5777.7,4.4,1.0355312214651498,1.0625327525317523,20.74,43.01,11.59,1.666,1,2,1.45,0.694,9.8,9.96,218.98,0.206,1,22.67,30.2,0,,,,,,1485730251
0000000606,1,strong,6061.6,4.306,1.0905877456833197,1.215018318360475,12.92,83.9,33.08,3.374,1,5,1.862,0.551,11.0,17.42,247.0,0.098,1,1.187,854.8,0,,,,,,2038553378
0000000166,0,mild,5571.1,4.271,1.1655583318527423,1.306281971678939,24.76,69.85,5.94,0.817,1,2,1.34,0.663,8.1,5.4,225.95,0.188,1,32.94,31.2,0,,,,,,2024747215
0000000650,1,strong,6004.1,4.221,0.9816461126558773,1.2688992122541063,12.3,6.76,75.34,1.862,1,2,2.03,0.534,10.4,1.54,198.36,0.08,1,1.144,353.7,0,,,,,,1161029372
0000000012,0,mild,5398.6,4.3,1.1561870085815644,1.2572141610399028,22.3,87.52,6.36,0.542,1,1,0.76,0.63,12.4,-4.25,114.48,0.208,1,40.25,58.5,0,,,,,,1965520740
0000001457,3,strong,6152.3,4.493,1.0941019919100112,1.0032833263319128,8.74,56.46,54.02,1.771,1,2,2.385,0.546,7.5,-7.62,219.87,0.081,1,3.386,130.3,1,27.5417,0.10537,1.15907,0.18392,111.29781871146791,202899036
0000000526,1,strong,5274.3,4.338,1.0905877456833197,1.1771708197157238,19.6,65.02,113.48,1.136,1,2,2.56,0.538,15.1,4.47,20.22,0.125,1,3.079,125.6,0,,,,,,1500365469
0000001114,2,mild,6392.6,4.498,1.0964448227278059,1.0358469882241317,32.47,89.02,14.71,1.404,1,2,1.105,0.767,15.4,-3.65,178.87,0.184,1,39.59,47.5,1,23.8739,0.30041,3.30451,0.16732,848.6672389621297,1598783964
0000001026,2,mild,5766.0,4.393,0.9605606352957272,1.03211362381327,34.38,52.47,7.69,1.754,1,3,1.493,0.685,19.8,-1.74,205.59,0.173,1,20.41,33.9,1,6.6195,0.10193,1.1212300000000002,0.06808,98.41219287688196,1391618037
0000000160,0,mild,6048.7,4.546,1.030845559829561,0.9412082390886131,34.57,61.86,33.79,2.011,1,2,0.915,0.714,19.4,0.44,170.51,0.161,1,39.14,15.6,0,,,,,,1114739577
0000000831,2,mild,6209.4,4.305,1.091759161092217,1.2170644824354457,32.8,50.36,9.8,0.968,1,1,0.85,0.641,19.8,3.42,45.53,0.139,1,53.1,19.8,1,42.1086,0.35188,3.87068,0.24391,843.4549116138156,908291383
0000000319,0,mild,5914.5,4.538,1.016788574922794,0.9234786670975029,21.79,68.89,18.61,1.934,1,2,1.145,0.705,7.3,-2.11,62.8,0.215,1,45.8,29.0,0,,,,,,1496517036
0000000254,0,mild,6005.1,4.359,1.065988022096431,1.1296842317951408,24.32,79.98,5.72,1.2,1,1,1.49,0.778,9.3,6.81,53.74,0.163,1,72.54,21.7,0,,,,,,1523395531
0000000373,0,mild,5447.7,4.489,0.9371323271177827,0.9175635416996051,21.39,78.37,14.52,1.541,1,2,1.425,0.711,14.1,-11.26,112.06,0.192,1,50.77,36.1,0,,,,,,852850467
0000001049,2,mild,5302.6,4.427,0.9207325113932215,0.9674053847264289,23.99,82.64,23.76,1.539,1,1,1.1,0.713,19.1,-13.95,199.88,0.182,1,27.14,59.4,1,15.7046,0.23374,2.57114,0.1194,589.0456603226121,1923301500
0000000689,1,strong,5320.9,4.205,1.1936723016662756,1.3880284091234625,12.97,62.54,111.68,4.68,1,2,2.18,0.504,12.5,-18.66,280.94,0.079,1,4.045,115.3,0,,,,,,2123323420
0000000397,1,strong,6047.7,4.463,1.112844638452367,1.0295569768985,11.43,51.81,50.61,1.479,1,2,1.985,0.558,8.1,25.02,220.82,0.08,1,1.523,152.4,0,,,,,,1832291406
0000001146,3,strong,6267.1,4.471,1.0964448227278059,1.0290457566398423,20.93,67.09,139.92,4.701,1,4,1.887,0.514,18.6,-5.57,179.58,0.09,1,1.107,127.1,1,13.8951,0.10755,1.1830500000000002,0.11664,110.21769880845159,832388428
0000001177,3,strong,6295.5,4.473,1.0964448227278059,1.032693969222968,13.14,59.36,46.23,3.718,1,5,2.278,0.548,12.2,0.79,209.49,0.102,1,2.867,152.2,1,31.1775,0.19274,2.12014,0.19991,351.4797508183675,1345859611
0000000649,1,strong,5950.1,4.478,1.0706736837320667,0.9890201816425209,13.51,46.69,38.78,4.056,1,2,2.465,0.549,16.6,-8.7,327.21,0.057,1,3.356,176.5,0,,,,,,11994814
0000001428,3,strong,5622.8,4.367,0.974617620202494,1.070266746677168,19.87,89.77,70.31,4.406,1,2,1.875,0.476,24.2,16.58,256.24,0.09,1,1.792,273.6,1,6.6699,0.18501,2.03511,0.06875,301.5131266924445,812397841
0000000885,2,mild,5487.0,4.341,1.065988022096431,1.1512255432703058,29.35,40.44,19.58,0.561,1,2,1.82,0.697,15.5,8.93,102.6,0.168,1,35.62,19.8,1,40.904,0.12109,1.33199,0.23734,111.6337737830493,148649440
0000001218,3,strong,5936.8,4.347,1.0027315900160276,1.1117644321455111,8.85,10.14,68.0,1.917,1,4,2.2,0.564,10.4,21.18,289.37,0.092,1,1.687,678.3,1,5.247,0.16876,1.85636,0.05915,232.49486423877192,1479015866
0000000823,2,mild,5363.8,4.318,1.0812164224121417,1.191635225379027,22.98,88.48,27.29,1.959,1,1,0.62,0.625,7.7,-4.0,349.74,0.182,1,59.98,16.1,1,4.426,0.18541,2.03951,0.05415,244.275282695173,1192679762
0000001228,3,strong,5789.7,4.498,0.9418179887533715,0.9056847771871052,18.87,88.92,36.82,1.202,1,2,2.44,0.444,11.8,3.77,263.85,0.117,1,5.075,353.1,1,7.7698,0.17663,1.94293,0.07526,383.7732356339873,848014146
0000001014,2,mild,6042.2,4.41,1.0812164224121417,1.073007456216816,26.73,37.34,20.36,0.813,1,2,1.155,0.669,10.3,10.46,202.94,0.186,1,28.21,57.5,1,11.157,0.23901,2.62911,0.10029,500.6411532862226,464223262
0000001439,3,strong,6148.7,4.269,1.1093303922256754,1.2759105357417138,10.86,73.37,38.26,4.158,1,4,2.103,0.557,8.2,6.42,276.36,0.127,1,2.365,274.6,1,30.0837,0.18113,1.9924300000000001,0.19597,203.34814228322327,57590280
0000001219,3,strong,6115.5,4.519,1.0472453755541222,0.9626988264973784,20.48,88.26,38.17,2.69,1,4,2.143,0.536,23.8,-4.1,124.87,0.104,1,4.228,475.1,1,12.815,0.11977,1.31747,0.10883,156.17628804849596,1487514529
0000000124,0,mild,6089.0,4.475,1.0683308529142723,0.991586242024223,22.05,84.68,11.33,2.286,1,1,0.95,0.72,8.8,-1.6,65.35,0.155,1,41.68,37.6,0,,,,,,919986586
0000001241,3,strong,6099.6,4.458,1.030845559829561,0.9921551723316394,18.18,79.49,104.81,2.878,1,3,2.343,0.508,17.1,-17.85,250.62,0.111,1,1.232,453.9,1,16.3101,0.29222,3.2144199999999996,0.12715,875.307305918562,1714511612
0000001201,3,strong,5771.9,4.335,0.9219039268021187,1.08081626517241,12.17,48.59,27.57,1.805,1,4,1.94,0.475,10.9,3.75,167.9,0.097,1,1.253,201.8,1,5.8601,0.10618,1.16798,0.06191,97.38264824794278,93435700
0000000075,0,mild,5505.7,4.247,1.194843717075173,1.3720068628213133,34.16,58.3,11.54,0.949,1,3,1.313,0.71,18.9,1.52,242.02,0.163,1,54.9,24.0,0,,,,,,880573064
0000000717,1,strong,5737.6,4.3,0.9183896805754271,1.1229894026791085,19.78,60.49,70.24,2.134,1,3,2.463,0.522,19.7,4.81,119.33,0.094,1,3.919,585.3,0,,,,,,1842576766
0000001469,3,strong,5487.1,4.48,0.9277610038466049,0.9209084926958895,17.31,44.81,37.27,4.126,1,3,2.093,0.544,13.8,15.65,219.97,0.084,1,1.594,484.7,1,35.7183,0.13647,1.5011700000000001,0.20702,221.58548532972355,928883478
0000001115,2,mild,5521.5,4.261,1.173758239715023,1.3249512959737453,27.48,17.46,32.56,1.131,1,2,1.455,0.716,12.1,-7.45,146.5,0.195,1,64.46,27.3,1,24.0598,0.21696,2.38656,0.17205,270.5573882692004,2004688394
0000001221,3,strong,5445.8,4.385,1.0355312214651498,1.0778250393169724,20.2,52.82,52.5,2.174,1,3,2.233,0.537,25.2,-3.87,169.27,0.128,1,3.999,431.6,1,37.5746,0.12193,1.34123,0.22212,129.12920954535304,1631523274
0000000485,1,strong,6062.7,4.402,1.0449025447363278,1.0668120432255845,21.77,31.07,29.62,3.192,1,4,2.183,0.57,19.2,7.47,216.44,0.104,1,1.315,140.7,0,,,,,,1863651572
0000000876,2,mild,5650.2,4.305,0.9254181730288105,1.120503303074367,34.35,47.36,25.6,2.345,1,3,1.333,0.724,17.8,-1.19,154.52,0.211,1,20.18,75.9,1,7.4191,0.1601,1.7610999999999999,0.07255,205.99480300471257,1024480566
0000001024,2,mild,5823.6,4.481,1.0027315900160276,0.951814800935094,20.82,68.64,25.28,1.366,1,3,1.18,0.759,9.6,2.02,137.38,0.187,1,51.09,19.2,1,34.3893,0.21278,2.34058,0.20715,504.2623965317777,1071056268
0000001200,3,strong,5940.8,4.285,0.9957030975626441,1.1895234536884187,16.86,30.16,91.87,1.891,1,3,2.163,0.541,18.8,7.68,177.36,0.114,1,2.518,180.9,1,30.959,0.17627,1.93897,0.19268,221.56985445255535,1625894770
0000001013,2,mild,5434.1,4.541,0.9254181730288105,0.8576057355377524,24.66,31.31,10.2,1.36,1,1,0.99,0.788,6.0,-11.29,84.63,0.151,1,75.12,37.7,1,17.3967,0.19339,2.12729,0.12805,513.0888242630904,1735989200
0000000073,0,mild,5368.1,4.437,0.9207325113932215,0.9638560245768406,32.22,78.77,8.16,1.052,1,3,0.843,0.708,14.0,-0.85,259.34,0.166,1,56.34,21.9,0,,,,,,2136368731
0000000214,0,mild,6396.3,4.322,1.1714154088972284,1.2365308653568459,24.28,75.82,12.83,2.213,1,3,1.107,0.686,11.6,-0.48,184.9,0.204,1,25.22,21.3,0,,,,,,729370708
0000000468,1,strong,6348.0,4.403,1.0964448227278059,1.090197856061491,15.11,71.87,53.58,3.805,1,5,1.942,0.506,11.7,1.33,141.9,0.105,1,1.259,235.4,0,,,,,,1979018030
0000001056,2,mild,6280.7,4.315,1.1468156853103866,1.2334221973843231,25.33,54.35,6.15,0.632,1,1,0.7,0.682,7.9,5.9,339.16,0.143,1,20.35,37.5,1,21.038,0.18016,1.98176,0.15611,215.27475743658886,1135290138
